CustomerID,Recency,Frequency,Monetary,predicted_clv
13188.0,10,1,114.6,114.56180000000015
13189.0,18,2,260.68,260.56240000000014
13192.0,94,2,911.94,912.0289000000006
13193.0,60,1,117.88,117.84879999999988
13194.0,135,1,60.7,59.77440000000002
13196.0,10,4,1797.78,1797.5760000000018
13198.0,9,6,3401.24,3404.441099999995
13199.0,3,38,9817.12,9769.299799999993
13200.0,18,4,870.09,869.9620999999986
13203.0,9,4,869.46,869.8280999999988
13207.0,14,2,250.26,250.18729999999985
13208.0,58,6,1223.9,1223.761099999998
13209.0,29,8,5891.61,5917.761699999998
13210.0,93,1,353.48,353.51430000000005
13211.0,9,3,1197.42,1197.5837
13212.0,19,3,788.08,788.0890000000011
13213.0,56,5,1520.58,1520.7253999999991
13216.0,267,1,333.74,334.0948000000005
13217.0,121,3,533.98,534.0709000000004
13218.0,126,1,62.64,62.894100000000016
13220.0,77,4,819.2900000000001,819.5925
13221.0,239,2,847.41,847.0457000000014
13223.0,199,2,163.2,163.1816000000001
13224.0,59,2,2155.95,2157.1807000000017
13225.0,2,7,6463.84,6469.195600000006
13226.0,272,1,108.21,108.17549999999984
13227.0,201,1,257.7,257.73780000000033
13228.0,80,1,358.0,358.0662
13229.0,225,1,160.95,160.92680000000016
13230.0,3,14,2806.97,2808.6164999999996
13232.0,12,7,1357.6,1357.9044000000008
13233.0,73,2,605.12,604.9825000000006
13235.0,211,1,1031.07,1031.2493999999997
13236.0,24,2,744.85,744.8387999999997
13238.0,16,4,700.73,700.0889000000011
13239.0,261,1,329.56,329.55680000000024
13240.0,95,4,663.65,663.7861000000006
13242.0,111,3,270.40000000000003,270.5281000000003
13243.0,202,1,600.07,600.0488
13244.0,92,1,121.74,121.76719999999996
13245.0,50,1,430.5,430.47210000000007
13246.0,17,6,1987.3,1987.9785999999995
13247.0,17,4,501.12,501.4170999999998
13248.0,124,2,465.68,465.5764000000002
13249.0,91,3,711.41,712.1988
13253.0,156,2,1030.4,1030.5560999999998
13255.0,8,2,399.51,399.49332000000004
13258.0,11,3,698.5799999999999,698.6150000000011
13259.0,61,1,292.32,292.3051
13260.0,60,1,557.62,557.6245000000007
13261.0,268,2,944.1,943.4668
13262.0,262,1,200.29,200.27970000000033
13263.0,0,35,7454.07,7370.001700000005
13265.0,52,5,2107.66,2106.4920999999986
13266.0,10,12,3834.26,3833.0355000000045
13267.0,2,19,4521.49,4511.4375
13268.0,17,11,3214.69,3215.022700000001
13269.0,0,15,5346.2300000000005,5348.704599999995
13270.0,365,1,590.0,589.9376000000001
13271.0,36,1,217.38,217.29350000000005
13272.0,30,2,276.56,276.6548000000002
13273.0,112,1,138.98,139.09479999999988
13276.0,63,2,590.9300000000001,590.9082000000001
13277.0,15,4,258.4,258.6890000000002
13278.0,40,1,542.73,542.7973000000006
13279.0,77,1,137.75,137.81340000000003
13280.0,121,3,814.86,814.7770000000004
13282.0,17,3,1132.14,1132.4186999999993
13283.0,59,2,93.66,93.68069999999994
13284.0,330,1,201.19,201.19760000000002
13285.0,22,4,2709.12,2708.646999999999
13291.0,155,1,361.11,361.1855000000004
13292.0,38,2,578.94,578.4535000000003
13294.0,189,2,873.74,873.9473000000008
13295.0,359,1,201.2,201.22320000000025
13296.0,136,1,87.4,87.44659999999993
13297.0,7,4,2089.85,2089.1935000000026
13298.0,0,1,360.0,360.0482999999999
13299.0,267,1,142.5,142.46309999999994
13300.0,168,1,371.89,371.8837999999999
13301.0,103,4,618.09,618.340999999999
13302.0,154,1,63.75,63.713099999999976
13304.0,350,1,300.42,300.3363000000003
13305.0,3,10,2000.86,2001.5175
13307.0,119,1,15.0,14.980499999999997
13308.0,22,3,1385.51,1385.9343999999985
13309.0,6,5,1456.79,1457.8324999999988
13310.0,27,3,1132.03,1132.5306999999991
13311.0,3,2,598.57,598.6100999999999
13313.0,21,5,1555.3200000000002,1554.963000000002
13314.0,1,3,775.94,775.7551200000009
13316.0,36,4,5977.73,5977.567699999996
13317.0,65,6,2273.68,2273.522599999996
13318.0,0,3,640.76,640.5884999999997
13319.0,4,26,10845.55,10798.962900000011
13320.0,77,4,1548.7,1547.0212000000001
13321.0,71,2,567.36,566.7900999999995
13322.0,16,1,199.48,199.49859999999987
13323.0,2,5,787.85,787.8486000000008
13324.0,35,10,7121.95,7117.603099999998
13325.0,81,1,675.3,675.1410000000005
13327.0,38,8,3627.77,3628.9912000000018
13328.0,315,1,1308.48,1308.686599999999
13329.0,31,2,789.0,788.9732000000002
13330.0,92,3,1140.93,1140.6557999999993
13332.0,13,1,350.90000000000003,350.9206000000005
13334.0,81,3,3536.82,3539.683299999999
13336.0,76,1,795.12,796.0274999999997
13338.0,157,1,487.02,486.68679999999983
13339.0,200,1,860.12,860.0535000000001
13340.0,44,7,10736.48,10710.48129999999
13341.0,260,1,775.85,775.6179000000002
13343.0,177,1,353.43,353.5287000000002
13344.0,67,3,2543.7200000000003,2544.841799999999
13345.0,287,1,389.5,389.5368999999999
13347.0,69,1,341.36,341.4041000000003
13348.0,63,1,233.76,233.87149999999977
13349.0,10,1,247.32,247.39290000000005
13350.0,15,2,979.12,979.158999999999
13351.0,65,1,373.94,373.89349999999985
13352.0,59,1,397.98,398.13852000000026
13354.0,70,1,743.53,743.2982999999999
13355.0,121,1,674.7,674.7016999999993
13356.0,79,1,768.24,768.3175
13357.0,256,1,609.95,610.0291999999989
13358.0,268,1,439.03,439.27919999999955
13359.0,63,1,439.56,439.64159999999987
13362.0,8,4,3090.74,3091.627499999998
13363.0,17,2,992.5,992.3546000000005
13364.0,70,1,134.96,134.9132999999998
13365.0,33,2,2225.37,2225.4356999999986
13366.0,49,1,56.16,56.455499999999944
13368.0,256,2,623.4,623.3674000000008
13369.0,365,1,308.28000000000003,308.33019999999976
13370.0,371,1,754.87,754.6272
13372.0,89,1,378.64,378.65769999999975
13373.0,60,3,3312.25,3312.102700000001
13375.0,88,1,778.65,778.6697999999998
13376.0,98,3,1019.76,1018.4806000000004
13379.0,25,3,572.56,572.5067999999993
13381.0,31,6,3639.31,3639.5765999999976
13382.0,280,1,222.99,223.1992000000004
13384.0,30,7,4151.93,4153.503699999998
13385.0,329,1,534.57,534.6154999999998
13388.0,130,2,677.1,677.1191999999994
13389.0,10,3,797.96,799.1142
13390.0,74,1,544.08,544.0715000000008
13391.0,203,1,59.8,59.649600000000056
13394.0,1,8,2520.02,2521.7550999999944
13395.0,184,1,307.72,307.7697999999998
13396.0,28,2,1360.99,1359.9682000000012
13397.0,72,5,1544.13,1544.4836000000014
13398.0,191,1,457.34,457.45540000000045
13402.0,126,2,621.23,621.3979000000013
13403.0,17,1,75.0,74.96079999999996
13404.0,0,2,252.49,252.48720000000012
13405.0,73,3,572.451,572.3733999999995
13408.0,1,62,28117.04,28426.084400000018
13410.0,23,5,1003.06,1003.139699999999
13411.0,106,1,213.55,213.57969999999975
13414.0,133,3,1390.5,1389.8993000000012
13416.0,43,2,712.5,712.5093000000002
13417.0,4,2,640.83,640.8865999999994
13418.0,11,18,6127.43,6126.057400000003
13419.0,63,1,221.06,220.93619999999984
13420.0,149,2,159.85,160.40290000000007
13421.0,39,2,1851.08,1851.4786999999974
13422.0,63,1,2626.3,2624.0666000000033
13425.0,107,3,1624.21,1624.0419000000004
13426.0,0,10,3641.32,3639.5196999999976
13427.0,18,3,582.6,582.6989999999992
13428.0,9,1,218.47,218.58130000000006
13429.0,10,4,1006.8,1007.4304999999991
13430.0,18,2,679.45,679.9114000000004
13431.0,66,2,1269.1,1269.6779999999992
13434.0,73,2,534.24,534.2001999999998
13435.0,4,7,3809.89,3810.300200000006
13436.0,1,1,196.89,196.89839999999987
13437.0,13,7,3408.06,3408.6307999999963
13439.0,254,1,283.71,283.69149999999956
13441.0,91,1,296.64,296.64089999999976
13447.0,22,3,1129.14,1128.9348999999995
13448.0,16,6,3539.3700000000003,3541.1860999999985
13449.0,23,1,291.88,291.93270000000007
13450.0,26,6,2043.72,2044.1125000000018
13451.0,25,5,2976.15,2974.780399999999
13452.0,258,2,590.0,589.9128999999999
13453.0,165,2,356.98,356.9060999999999
13455.0,24,2,1058.34,1058.4646999999982
13456.0,17,6,1766.72,1766.6741000000009
13458.0,6,14,9646.57,9647.587599999986
13460.0,28,2,183.44,183.61840000000004
13461.0,38,3,1445.0,1444.9685
13462.0,252,1,151.5,151.44679999999997
13464.0,57,1,674.68,674.7193999999997
13466.0,183,1,307.90000000000003,307.83760000000035
13467.0,10,2,1083.71,1082.6831000000018
13468.0,1,37,5704.97,5710.80719999999
13470.0,98,2,165.0,164.97999999999993
13471.0,0,4,2531.58,2530.8593999999944
13473.0,60,2,422.64,422.81630000000035
13474.0,235,1,229.59,229.4481000000001
13475.0,190,4,1431.78,1431.1831999999986
13476.0,178,2,1238.47,1238.2838000000008
13477.0,37,6,1454.58,1456.6927999999994
13479.0,200,2,300.95,300.91509999999965
13481.0,45,5,1804.56,1803.7413000000004
13482.0,231,1,184.64,184.5156999999998
13483.0,65,1,140.34,140.03650000000007
13484.0,240,1,313.8,313.7927999999996
13485.0,232,1,454.24,454.36080000000015
13486.0,77,3,1122.41,1122.406000000002
13487.0,57,3,575.4,575.4655000000007
13488.0,16,13,8968.31,8968.100100000009
13489.0,104,4,449.52,449.58849999999984
13491.0,51,10,1215.82,1215.0413000000021
13492.0,135,3,1269.84,1269.9068999999988
13493.0,274,2,618.63,618.6623999999989
13494.0,311,1,316.26000000000005,316.3918000000002
13495.0,7,5,2044.87,2044.3953000000015
13496.0,10,2,653.33,653.2790000000007
13497.0,282,2,348.05,348.0863999999998
13499.0,17,5,1159.11,1159.4671000000003
13500.0,22,3,1166.77,1166.9772000000005
13501.0,287,1,1340.32,1340.4789999999987
13502.0,16,3,292.0,292.0841000000001
13503.0,70,1,216.85,216.87049999999988
13504.0,63,1,295.93,296.13220000000007
13505.0,72,4,4393.63,4397.0552000000025
13506.0,315,2,458.52,458.3835999999997
13507.0,2,4,2479.16,2479.4085000000023
13508.0,243,1,110.97,110.99139999999989
13509.0,8,7,979.72,979.6811999999998
13510.0,0,4,1791.56,1789.8569000000002
13512.0,260,1,251.21,251.3302999999997
13513.0,126,1,205.1,205.18459999999996
13514.0,73,1,152.20000000000002,152.17970000000014
13515.0,72,4,891.12,890.7925999999991
13516.0,20,3,1389.41,1388.9919000000018
13517.0,59,3,2128.42,2128.9966000000018
13518.0,85,1,659.44,659.3690000000003
13519.0,77,1,122.75,122.69739999999993
13520.0,58,6,3624.35,3624.4395999999983
13521.0,0,3,1093.65,1094.2653999999984
13522.0,29,1,125.8,125.82039999999995
13523.0,32,5,3964.88,3964.049300000003
13524.0,40,5,680.1800000000001,680.1202999999998
13525.0,14,2,628.78,628.675899999999
13527.0,33,7,2287.51,2286.9616000000005
13529.0,78,2,307.76,307.7572999999994
13531.0,204,2,483.8,483.7517000000005
13532.0,33,1,210.31,210.20219999999998
13533.0,182,3,270.79,270.8294000000005
13534.0,1,25,5870.08,5871.406299999999
13536.0,0,7,3448.29,3447.7904999999987
13538.0,42,7,1280.85,1281.3187999999989
13539.0,85,3,631.34,631.5732999999992
13544.0,39,2,291.41,291.3422999999999
13546.0,11,3,626.99,626.9167999999994
13548.0,95,2,682.41,682.4446000000006
13549.0,25,7,918.2,917.9981999999987
13551.0,318,1,91.8,91.74370000000005
13552.0,65,12,3740.07,3740.0272000000055
13555.0,73,4,4149.28,4152.498600000004
13557.0,27,2,584.0600000000001,584.2726999999996
13558.0,5,4,605.06,605.028
13560.0,6,1,174.37,174.34570000000014
13561.0,215,1,141.86,141.77680000000004
13562.0,81,3,1799.3300000000002,1799.3220999999996
13563.0,83,2,777.53,777.4472699999997
13564.0,143,3,1749.02,1748.753899999998
13565.0,18,2,240.22,240.15250000000006
13566.0,40,2,874.71,874.3471000000011
13568.0,172,1,192.85,192.73579999999987
13569.0,16,2,373.75,373.7836999999999
13570.0,242,1,239.49,239.48080000000027
13571.0,12,12,2092.32,2092.717600000004
13572.0,205,1,1384.25,1383.9148000000014
13573.0,49,2,294.40000000000003,294.0798000000001
13575.0,22,5,732.07,731.905100000001
13576.0,9,18,6717.34,6704.519400000002
13577.0,24,4,1687.6,1688.007300000001
13579.0,14,2,467.04,466.98980000000034
13581.0,308,1,118.0,117.88369999999999
13583.0,155,1,781.03,781.0090999999993
13584.0,306,1,142.4,142.4159999999998
13587.0,63,1,712.4,712.4845000000003
13588.0,15,9,2478.95,2479.5967000000032
13589.0,14,2,379.65,379.72170000000057
13590.0,10,6,1981.92,1982.2926000000014
13591.0,64,3,1117.13,1117.154200000001
13592.0,35,4,247.96,248.00899999999987
13593.0,107,5,2037.08,2037.362899999998
13594.0,52,1,396.97,396.94090000000045
13596.0,5,2,697.04,697.0023000000008
13598.0,46,1,180.17,180.19229999999988
13599.0,0,21,5153.67,5157.501499999995
13600.0,311,1,219.52,219.39920000000018
13601.0,44,2,693.32,693.3176000000001
13602.0,64,1,428.89,428.8069999999997
13603.0,25,1,164.34,164.32049999999998
13606.0,28,3,280.54,280.51780000000036
13607.0,39,1,678.01,678.0902000000003
13610.0,11,7,1131.88,1131.9976000000006
13611.0,88,3,1171.8,1172.6181000000015
13614.0,23,4,1610.46,1610.9790000000005
13615.0,318,1,417.69,417.7122
13617.0,39,3,544.18,544.0611000000005
13618.0,173,1,177.34,177.30710000000008
13621.0,116,1,213.85,213.8313999999999
13623.0,30,5,747.78,747.5200999999998
13626.0,252,1,257.23,257.37780000000026
13627.0,58,5,1638.47,1638.0933000000011
13629.0,22,11,7792.36,7804.731399999989
13630.0,4,7,2031.78,2032.0379999999998
13631.0,99,11,3070.42,3069.6514000000006
13632.0,24,5,2121.27,2121.160199999998
13634.0,32,5,1575.16,1575.2076000000018
13635.0,67,1,1071.03,1070.8288999999995
13636.0,36,5,949.12,949.0732999999997
13637.0,51,3,810.5,810.3875999999998
13638.0,15,1,122.64,122.69789999999992
13639.0,73,1,1033.34,1032.7409
13642.0,215,1,354.8,354.84209999999985
13643.0,30,3,519.44,519.4342000000001
13644.0,15,4,2624.26,2623.4975000000036
13645.0,119,1,252.1,252.00849999999988
13647.0,9,4,1678.12,1677.7188999999985
13649.0,256,2,346.6,346.42799999999954
13650.0,16,6,1836.34,1836.3002999999994
13651.0,34,2,94.2,94.15339999999998
13652.0,45,3,1095.08,1095.0063999999995
13654.0,42,6,2707.33,2708.849799999997
13655.0,113,2,932.97,932.9767000000007
13656.0,164,2,379.65,379.6646000000005
13657.0,10,2,382.14,382.2722999999997
13658.0,9,5,2639.17,2638.068300000005
13659.0,205,2,1573.2,1573.1852
13662.0,85,3,897.76,897.4823999999994
13663.0,178,1,189.47,189.35949999999985
13666.0,59,3,84.65,84.96900000000001
13667.0,148,1,305.02,305.0776
13668.0,2,21,6363.59,6355.8267
13669.0,50,2,218.55,218.49839999999975
13670.0,74,1,349.7,349.7056000000002
13672.0,300,2,186.39,186.32489999999976
13673.0,18,2,396.92,396.97169999999954
13675.0,150,2,486.8200000000001,486.7994999999999
13678.0,151,1,232.6,232.67799999999977
13680.0,0,4,3722.42,3722.448300000001
13681.0,17,4,827.83,827.0196000000011
13682.0,186,1,59.5,59.416400000000024
13684.0,285,1,67.23,68.27769999999991
13685.0,2,7,3119.44,3117.7697000000016
13686.0,182,1,72.0,71.77419999999998
13689.0,62,1,910.0,909.7984000000006
13690.0,58,1,172.25,172.15420000000003
13692.0,24,3,1488.32,1488.2033000000024
13694.0,3,50,65039.62,64953.92340000006
13695.0,30,15,2504.13,2504.187300000002
13697.0,38,1,151.3,151.3320999999998
13699.0,154,1,308.58000000000004,308.6551999999999
13700.0,25,10,2265.12,2265.501699999997
13703.0,317,1,99.5,99.26629999999999
13704.0,4,9,2308.06,2308.4842999999983
13705.0,7,3,711.86,712.2703
13706.0,302,1,330.79,330.86400000000054
13707.0,266,2,806.41,806.5874000000009
13708.0,270,1,296.88,296.75790000000006
13709.0,3,13,6328.05,6333.081800000001
13710.0,31,1,180.48,180.48609999999985
13711.0,218,2,252.06,252.03740000000013
13712.0,246,1,228.84,228.9454000000001
13715.0,280,5,1079.34,1079.3523999999982
13716.0,268,1,138.28,138.20880000000005
13717.0,31,6,1445.01,1445.2594999999992
13718.0,245,2,306.55,306.5076999999998
13719.0,14,5,1041.68,1041.7777999999985
13720.0,116,4,799.9,800.0432999999998
13721.0,35,1,524.14,524.7396999999994
13722.0,131,3,2375.41,2374.420599999998
13723.0,216,1,199.85,199.88199999999998
13725.0,49,8,1980.56,1978.3514000000005
13726.0,38,2,1079.66,1079.5032000000015
13727.0,28,2,333.48,333.2249000000002
13728.0,36,6,1016.14,1015.9834999999991
13730.0,135,2,752.6,753.2863999999995
13731.0,218,2,610.59,610.4006999999987
13732.0,27,1,491.86,492.0224000000003
13735.0,24,4,2885.24,2885.3005999999964
13736.0,4,2,731.9,731.5524000000006
13737.0,199,1,339.6,339.38279999999986
13739.0,17,1,216.9,216.88129999999992
13740.0,240,1,350.75,350.7723000000001
13741.0,71,3,668.4300000000001,668.4351000000001
13742.0,16,12,3131.02,3125.9887999999983
13743.0,2,7,1341.6,1341.5081999999989
13744.0,94,2,1156.36,1155.9717000000005
13745.0,161,1,300.04,300.0213000000005
13747.0,373,1,79.6,79.56200000000004
13748.0,95,5,948.25,948.862300000001
13750.0,53,5,1647.26,1648.2814000000005
13751.0,287,1,296.25,296.2863
13752.0,123,6,1186.28,1188.6848000000018
13753.0,287,1,741.26,740.5202999999991
13754.0,151,2,282.6,282.5441999999997
13755.0,3,9,2161.35,2161.430400000002
13756.0,1,14,5189.52,5185.537000000007
13758.0,11,7,3190.55,3191.013799999997
13759.0,32,2,659.4100000000001,659.3445999999997
13760.0,53,2,286.79,287.0019000000005
13761.0,49,2,1070.65,1070.5740999999994
13762.0,218,1,306.72,306.7289000000002
13763.0,62,1,1714.96,1713.3920999999996
13764.0,70,3,1521.76,1521.953799999999
13767.0,1,37,17220.36,17285.18420000002
13769.0,1,10,2796.51,2796.380100000004
13771.0,63,4,2634.45,2635.9037000000035
13772.0,33,3,1132.13,1132.6437999999991
13774.0,81,1,345.0,345.1792
13777.0,0,33,25977.16,26989.54939999999
13778.0,102,1,178.7,178.71940000000023
13780.0,6,2,360.01,360.06729999999976
13781.0,250,1,127.84,127.92580000000011
13782.0,12,6,912.0,911.965
13784.0,9,11,2462.79,2464.935600000002
13786.0,366,1,230.4,230.4197000000003
13787.0,75,2,309.04,309.0337000000003
13790.0,3,1,348.79999999999995,348.79929999999985
13791.0,127,2,1516.0,1516.4356999999995
13792.0,65,2,195.55,195.31740000000008
13798.0,0,57,37153.85,37243.32600000005
13799.0,116,2,688.86,689.0904000000003
13800.0,309,1,558.32,558.4738999999998
13801.0,66,1,324.8,324.5839999999997
13802.0,138,3,4599.42,4587.8444
13803.0,254,1,277.07,277.04799999999966
13804.0,30,7,2635.79,2635.476900000003
13805.0,51,2,924.6,924.799800000001
13806.0,63,1,256.38,256.3272000000001
13807.0,366,1,112.6,112.58780000000007
13808.0,5,5,1747.66,1747.3744000000024
13809.0,304,1,155.05,155.0407999999998
13810.0,28,3,1499.01,1498.2547999999992
13811.0,183,3,814.5,814.5146000000002
13812.0,41,3,539.0,538.8867000000001
13813.0,39,4,1366.86,1367.1764000000005
13814.0,91,2,1579.12,1579.216799999998
13815.0,21,4,4027.36,4027.0119999999924
13816.0,23,2,571.6700000000001,571.4672999999992
13817.0,28,2,382.98,382.9783999999999
13819.0,301,3,1140.35,1140.6205000000016
13821.0,144,2,385.64,385.71829999999966
13822.0,5,2,632.0,632.0539
13823.0,18,2,957.66,957.7309000000006
13824.0,32,5,1698.94,1699.3912000000005
13826.0,175,1,189.5,189.27219999999986
13827.0,57,3,412.05,411.9128999999999
13828.0,21,1,209.49,209.29790000000006
13831.0,15,6,2202.99,2203.2392999999993
13832.0,18,1,52.2,52.107399999999934
13833.0,158,1,384.8,384.83270000000005
13835.0,24,4,834.57,834.7215000000007
13837.0,211,2,271.24,271.26710000000037
13838.0,5,4,691.73,691.8913000000008
13841.0,252,1,85.0,85.12819999999999
13842.0,58,9,3385.62,3387.343199999999
13844.0,10,1,361.62,361.5276000000001
13845.0,64,1,312.98,312.9071999999999
13846.0,24,3,865.0600000000001,865.2406999999995
13848.0,91,3,1255.0,1256.5327999999981
13849.0,51,2,1537.95,1537.6715000000002
13850.0,128,1,1595.48,1593.7215000000003
13851.0,95,3,2651.46,2653.8156999999983
13853.0,56,1,1090.14,1089.700999999999
13854.0,8,25,8109.519999999999,8127.841000000006
13856.0,168,3,388.5,388.49010000000004
13858.0,56,1,216.17,216.20619999999963
13859.0,325,1,201.16,201.19760000000002
13860.0,0,5,1245.9,1246.7593000000013
13862.0,17,8,2209.36,2208.5474999999965
13863.0,247,1,305.78,305.73429999999973
13865.0,57,4,501.56,501.4979999999996
13866.0,73,1,145.67,145.6057000000001
13867.0,30,3,1015.29,1015.2885999999984
13868.0,6,2,3192.54,3186.6160000000004
13869.0,122,4,3104.9500000000003,3104.209700000002
13870.0,1,8,2770.94,2770.5033000000008
13871.0,22,13,6403.25,6411.1035
13873.0,119,3,389.6,389.58479999999946
13874.0,357,1,540.45,541.0172999999999
13875.0,53,5,1786.79,1786.6496999999995
13876.0,63,1,122.7,122.70649999999992
13877.0,85,1,117.24,117.34049999999992
13878.0,54,1,1281.53,1282.4147999999989
13880.0,20,13,3219.77,3218.6788000000006
13881.0,3,20,17159.52,17201.12660000002
13882.0,2,5,1191.13,1191.6897000000013
13883.0,10,5,2674.48,2673.7607000000025
13884.0,6,5,787.6,787.5276000000002
13885.0,188,2,506.8,506.8698000000007
13886.0,70,1,243.56,243.5610000000001
13887.0,203,1,349.55,349.63120000000004
13888.0,119,2,605.63,605.5754999999994
13889.0,92,1,416.9,416.9039000000004
13890.0,0,10,1883.81,1884.5230999999987
13892.0,26,4,632.97,632.5004000000005
13893.0,297,1,821.1,821.3100000000004
13894.0,23,3,564.62,563.9555000000007
13895.0,27,4,2593.07,2594.0686000000032
13897.0,49,1,311.16,311.1886999999998
13898.0,325,1,155.93,155.80209999999983
13899.0,15,2,388.52,388.53310000000005
13900.0,182,3,740.95,740.9170999999989
13901.0,71,5,2867.2000000000003,2866.238000000003
13904.0,36,2,332.64,332.58589999999975
13908.0,79,4,2369.55,2369.9975999999965
13911.0,56,9,2580.91,2579.537000000002
13914.0,11,2,626.45,626.5435999999991
13917.0,49,2,272.04,271.9981000000002
13918.0,49,2,1212.84,1212.8817999999987
13919.0,58,2,384.81,384.8029000000001
13922.0,351,1,172.25,172.23059999999998
13923.0,53,1,351.13,351.0989000000003
13924.0,1,6,1838.85,1838.5961000000025
13925.0,92,4,678.25,678.1203
13926.0,22,1,223.85,223.8298999999998
13927.0,74,1,348.99,348.90850000000034
13928.0,10,4,464.57,464.79119999999995
13929.0,168,2,842.65,842.7548999999998
13930.0,57,2,337.34,337.1809000000002
13931.0,95,2,1237.53,1237.7054999999998
13932.0,294,1,307.4,307.47929999999957
13933.0,108,2,608.79,609.0013
13934.0,263,1,922.1,922.0167000000007
13936.0,179,1,376.58,376.8353000000005
13937.0,168,1,158.85,158.8458000000002
13938.0,34,1,71.66,71.5459999999999
13939.0,22,3,568.55,569.1260999999995
13940.0,16,4,839.14,838.5031999999998
13941.0,21,5,5112.96,5098.227499999997
13946.0,78,3,561.57,561.7396000000001
13947.0,64,1,90.6,90.46139999999997
13948.0,360,1,102.0,101.97810000000003
13949.0,2,6,2427.32,2427.2254000000034
13950.0,10,4,745.0600000000001,744.9755999999993
13951.0,175,3,674.45,674.6515999999991
13952.0,217,2,3251.071,3246.3026599999966
13953.0,6,7,3515.68,3514.217799999998
13954.0,1,2,439.92,439.8500999999999
13955.0,153,2,322.96,323.04470000000003
13956.0,4,5,1026.42,1026.3100999999995
13959.0,78,3,598.2,598.2075999999994
13960.0,20,2,230.22,230.3200000000001
13962.0,21,2,169.54999999999998,169.57689999999985
13963.0,307,4,664.54,664.4189000000005
13967.0,145,1,80.7,80.73669999999994
13969.0,6,18,9053.94,9018.283199999982
13971.0,18,8,2758.26,2758.906200000002
13972.0,70,2,190.25,190.289
13973.0,286,1,264.7,264.6296000000002
13974.0,48,1,413.59,413.58779999999956
13975.0,30,6,2526.28,2531.0891999999985
13976.0,206,1,357.98,357.9930999999999
13978.0,14,2,196.79,196.83850000000032
13979.0,72,1,869.87,869.9882999999994
13980.0,59,1,200.14,200.0475999999999
13982.0,38,4,1871.81,1872.594599999999
13983.0,29,12,2603.43,2602.982999999997
13984.0,26,5,920.51,919.8950000000001
13985.0,3,15,7060.13,7066.518000000006
13986.0,16,1,320.46,320.5555999999998
13988.0,19,6,4147.96,4153.4640000000045
13989.0,65,2,1266.08,1266.500300000001
13990.0,212,1,311.3,311.3026999999995
13991.0,11,6,855.97,855.7941000000008
13992.0,29,1,76.8,76.64810000000008
13993.0,42,9,3466.36,3461.871399999996
13994.0,3,6,2313.14,2316.298099999998
13995.0,14,5,1393.69,1392.8857000000012
13999.0,9,12,3901.81,3901.031
14000.0,210,1,635.66,635.7217000000007
14001.0,45,3,2043.08,2043.2659999999978
14002.0,133,2,529.73,529.7431000000004
14004.0,42,7,4582.64,4588.8066
14005.0,9,5,2874.72,2874.1498999999994
14006.0,115,3,962.19,962.2159000000007
14009.0,197,2,695.61,696.1372999999999
14012.0,277,1,328.8,328.73979999999966
14013.0,109,3,473.02,473.3486999999995
14014.0,76,1,505.18,505.11880000000036
14015.0,52,1,917.34,917.4586999999996
14016.0,161,4,4341.21,4341.515800000006
14019.0,46,3,1421.61,1421.7316
14020.0,16,2,642.8,642.7531000000005
14021.0,154,3,631.9,631.8654000000005
14022.0,224,1,440.0,440.0517999999998
14023.0,6,2,584.07,584.3362999999996
14024.0,121,2,327.7,327.7976000000004
14027.0,60,1,104.82,104.76549999999997
14029.0,62,2,467.66,467.56190000000055
14030.0,17,8,2360.09,2360.5572999999986
14031.0,6,19,17286.86,17311.257100000024
14032.0,1,11,2975.59,2974.8706000000006
14034.0,21,3,651.8199999999999,652.6760000000002
14035.0,28,5,1428.02,1428.0224000000005
14036.0,284,1,626.65,626.5490000000005
14037.0,175,2,147.20000000000002,147.21750000000029
14038.0,77,3,1560.38,1560.223300000001
14039.0,32,1,152.2,152.15350000000018
14040.0,40,12,3614.92,3613.8380999999995
14041.0,265,1,141.41,141.6167999999999
14044.0,26,4,652.82,652.8760999999997
14045.0,108,4,1659.75,1660.0557
14046.0,283,1,154.99,154.99749999999983
14047.0,8,5,1308.61,1308.7997000000005
14048.0,304,1,409.93,409.6842000000002
14049.0,16,4,5681.72,5683.6958999999915
14050.0,31,2,746.36,746.5523000000004
14051.0,0,23,15610.39,15808.910099999994
14052.0,19,1,225.36,225.0426000000002
14053.0,123,2,260.25,260.20409999999987
14054.0,64,1,92.46,92.37789999999997
14055.0,105,1,725.6400000000001,725.4049999999995
14056.0,0,23,8214.65,8196.32880000001
14057.0,23,17,6217.96,6208.556800000008
14059.0,266,1,183.6,183.75329999999994
14060.0,4,19,6140.42,6132.6505000000025
14062.0,9,12,10464.85,10464.24209999999
14064.0,28,5,1353.74,1353.4900000000011
14066.0,266,1,152.55,152.5988999999999
14067.0,63,2,374.7,374.7408999999999
14068.0,319,1,265.85,265.9228999999998
14071.0,3,8,1438.82,1439.469100000003
14073.0,31,1,151.04,151.1605999999998
14075.0,4,3,942.26,942.2301999999987
14076.0,128,1,122.47,122.51069999999982
14077.0,40,5,499.42,499.50589999999914
14078.0,101,6,1049.37,1049.4590999999991
14079.0,124,1,375.1,375.0736999999996
14080.0,32,1,45.6,45.81939999999998
14081.0,301,2,934.52,934.5089000000006
14082.0,364,1,182.25,182.28010000000006
14083.0,3,9,1018.43,1017.7885000000003
14085.0,1,18,4448.54,4448.985599999993
